carbon_content,nitrogen_content,other_impurities,temperature,humidity,best_algae
442.51920443493833,37.85155103512559,13.737659302170469,21.90797771164634,89.30525963780886,Chlorella
291.3841307520112,23.594998550722647,7.852394622198334,25.80047318986265,88.63679595398685,Scenedesmus
229.30163420191516,38.99067086115046,8.781170718373364,39.50921852355462,77.62908623448237,Spirulina
405.2699079536471,12.614253631957695,10.632923248780877,16.68756366709555,69.56537772491986,Chlorella
332.04574812188037,22.611613513224412,11.27416653350745,27.967524859514874,64.66842301506509,Chlamydomonas
236.61147045343364,31.57965169501349,26.265401446028445,19.48411705030526,81.96609272267008,Spirulina
348.55307303338105,41.628926593558546,19.030569707063123,39.266913635243604,47.36637129716928,Nannochloropsis
210.31655633456552,22.7501001172828,18.08477278435916,17.832587618186604,58.060872749092624,Euglena
472.79612062363464,35.03565505748036,7.869221796730437,25.09002505903978,67.16339816199012,Spirulina
277.6339944800051,45.43910992944748,26.503492333735874,33.447124620865154,54.671428552169466,Dunaliella
398.7566853061946,34.63452752729218,23.070357580212093,32.61386070068613,55.64918724541608,Chlamydomonas
293.5133228268233,19.31837899014535,6.69170904750004,25.56821592234831,49.817080050125064,Scenedesmus
356.0204063533432,10.976031262261522,22.69587743074422,23.663104198817955,63.85390900107216,Anabaena
364.0130838029839,44.803954956037195,18.588455433566153,24.940309463821762,81.03447168090696,Spirulina
255.4563366576581,10.850776434015486,7.0431336436694565,21.606906578965983,42.09170268037877,Scenedesmus
490.8753883293676,44.98806690736798,16.45751603821641,20.133323467669996,86.06598232520648,Chlorella
432.5398470083344,31.15748536108848,17.117407178251174,27.07599243897225,71.34525922489378,Spirulina
481.8496824692567,47.56270794051585,9.144363504081895,21.713343901690184,79.3963927608018,Chlorella
468.44820512829466,41.951329430946615,28.642453675007058,22.186541622431253,63.3714415578007,Chlorella
379.36999364332553,49.9173644213335,26.249384287016547,31.418901586863928,76.77100208544381,Spirulina
476.562270506935,24.028472618068406,21.725558433227707,39.21343329249731,30.97202384036803,Nannochloropsis
226.54775061557586,40.68753155724508,16.55738902501518,30.090930013984377,79.1028254867721,Spirulina
258.79485872574355,26.077236544369686,15.294138539612712,16.924486676624156,32.40833154512199,Euglena
213.56818667316142,29.195024812156355,21.274336678773853,16.889590346351675,83.39480258177176,Haematococcus pluvialis
297.5990992289793,35.1002185287348,18.635796735172637,38.78558052113915,89.5177648343186,Spirulina
316.6031869068446,44.94708456745355,6.5568276470471405,22.43226975768334,47.64404773060667,Scenedesmus
281.4047095321688,49.363338767971804,17.812566219258294,17.301674652061884,42.61911337714762,Euglena
448.6212527455788,40.73093655458073,25.160090430820986,29.976114678759537,75.92180183148244,Spirulina
307.0259980080768,26.71067128669335,16.48099693992395,30.591219457256653,45.1815804552152,Chlamydomonas
284.28035290621426,26.854280091082806,6.298914438856711,31.212620502967205,81.9337429903322,Scenedesmus
362.80882494747453,39.50329206355566,24.656954984600826,21.68505069643853,36.170555529448606,Chlamydomonas
242.2772674924288,19.55108583073209,10.03409455339936,15.377767105361876,37.557311782761495,Anabaena
440.6590942262119,14.418964525255786,11.465520872200969,39.125384236361796,88.74909330603694,Haematococcus pluvialis
222.36519310393123,24.18488630563106,9.117658835807397,21.272326142277564,70.43033389620028,Scenedesmus
496.06608098015516,21.48955966616327,13.25537662178744,31.900657201313688,80.81323346573717,Haematococcus pluvialis
431.6734307889972,21.8523248182396,23.918787642215875,32.66574674696774,49.45976264109108,Chlamydomonas
259.61470446025174,19.344310041996398,17.984646487598432,30.250185426987144,70.58902497123626,Dunaliella
201.6566351370807,11.683727585454475,10.122031853767814,22.822684855341205,65.65450963851583,Anabaena
444.63842853645025,10.714957389336552,26.94575195380102,21.777406344101642,66.18900720737682,Chlorella
412.05720315428516,49.50889558944126,26.98954637378823,29.941707067567577,70.9519475722633,Spirulina
418.7021504122962,27.110925349434496,26.76446062615017,36.652390840292284,64.52155038774592,Botryococcus braunii
431.38110400578375,25.373065886387266,10.969905284538482,38.66834322308489,55.74374215815996,Chlamydomonas
222.2133955202271,37.1858913077228,16.280983604524703,17.64764511009394,46.55536166283281,Euglena
307.5397185632818,18.730155514602565,29.624741403521877,18.870715314942995,76.11487985479212,Anabaena
234.7607178575389,47.99844735800902,24.30031190774976,38.618406469576996,43.57634580019117,Nannochloropsis
458.93102776267807,41.453800576622086,5.679185530638995,33.413380708369814,71.54125836926485,Spirulina
386.9894380482674,13.57644009249038,6.630114781512301,37.07484562074433,43.999969358959596,Scenedesmus
299.26940745579475,26.703231031397134,16.598284420308318,20.06581585338358,67.51981019726723,Chlamydomonas
219.06750508580708,45.164732302486584,27.730505146539002,29.689646777735046,74.82469602774174,Spirulina
293.29469651469867,47.78928089165641,18.467544948817856,32.52848986043684,43.122833334392354,Dunaliella
297.5549966080241,28.69606044999479,17.445312700857258,32.002797136174316,33.5965980516785,Dunaliella
418.8818535014192,34.53645556842831,7.636842498915764,25.203792271667453,37.858424579650446,Scenedesmus
391.2672414065639,16.68135784368301,21.41950261810735,15.384872292282711,66.35981803626153,Anabaena
466.16382277289796,49.646745045479065,25.552579015005637,29.573151420106576,80.96678437354413,Spirulina
341.6644775485848,19.266868055337735,14.510500187689058,21.32753847949022,32.699809274125464,Anabaena
235.87827378149052,47.709270965405025,24.39029627313319,26.25635615357226,74.04907554249877,Spirulina
413.9734361668985,35.985865959694735,29.11191634752029,38.939525377095435,50.47911875700313,Botryococcus braunii
428.23551458506927,34.309471795154366,10.094161478192227,24.975882941060867,58.711702195171355,Chlorella
368.38315927084886,30.507540440660343,18.083240779868532,35.995040166610664,85.73157299073394,Spirulina
431.2901539863683,19.226792468710347,12.178448952114389,19.71351514373128,49.91829028415073,Chlorella
348.13867890931726,17.06112128022033,24.821360475845985,31.81151245062572,57.92021603636916,Anabaena
356.81984881459823,18.819448362807016,19.43983414702894,39.42517386097359,30.820944885640866,Nannochloropsis
328.26230550756486,17.45753048577018,20.864560438757593,17.54732752182342,34.8959232002903,Anabaena
207.62573802322856,41.18337894267013,24.947853990397352,15.2079985556798,45.51549546808704,Euglena
232.36742809799134,24.005010366669204,14.899261816561372,25.83956981581536,31.671134449264464,Chlamydomonas
209.42875570602027,12.313707062535855,27.87725171017608,17.31563707628418,67.88251956289506,Anabaena
390.92312337913415,48.764105205632454,18.3257216811535,33.70960874190578,55.58390140809735,Chlamydomonas
294.306794322898,45.35143539853703,8.9488705708837,37.863716596213976,62.88871216368132,Spirulina
352.5712073494108,47.11009132780852,22.39747795422006,25.85052431771897,40.47883115377977,Chlamydomonas
472.2699421778279,49.79631290585741,24.83153376095636,21.467791053886025,47.75592176619696,Chlorella
274.7876687446625,16.95580996877949,12.919041926688166,25.860082975165245,69.82946849116351,Anabaena
323.1148769106889,25.849680756106352,26.429481424968824,33.086195446250024,87.91816341782399,Haematococcus pluvialis
426.6653415629146,40.32953902816365,27.65358136914416,15.226354039509275,33.025006416132555,Chlorella
268.63944964748674,37.84082472215169,11.922612184445224,29.73634973711743,83.42305925131596,Spirulina
223.09397294863788,16.155836253594202,29.58803681788055,30.332292122184477,64.61287207867251,Dunaliella
286.9254358741304,42.63332499962471,8.517788201218961,30.942206172398386,63.83517400533742,Spirulina
248.36638617620133,18.977622873466427,10.05039171006225,21.05055199952193,60.01671211246562,Anabaena
478.90929570277194,18.952704592904922,9.605620980950654,32.85131808445317,34.163645154251,Scenedesmus
442.4361138693251,31.478976915736542,27.34974275019676,17.28478715829441,35.39261110416964,Chlorella
390.021126953127,33.71759739366813,21.357313808124047,19.98175841167002,66.05472033954516,Spirulina
461.43817705631534,33.203448313512446,8.802607080556822,36.93675116636204,50.4575142861335,Scenedesmus
441.10162306973433,13.659473495910195,16.008085459208722,33.46807876816416,85.03608399466084,Haematococcus pluvialis
255.97101766581073,45.09843450521522,20.38245062674505,15.34363885028363,54.39543224156834,Euglena
467.76769954699336,20.62400170354824,7.086602124734583,21.209406509245007,38.59688752215847,Chlorella
361.8026725746952,15.180596851312167,27.06040921018347,20.360162074829113,72.88313001012216,Anabaena
442.23204654921875,45.54992319475909,25.090088386038378,21.770158200924314,47.60120528646059,Chlorella
468.82738997704797,48.226059929190136,17.630169339415957,21.188994256997162,61.52821844135359,Chlorella
295.40104249155917,44.48510469061802,29.17816538147926,16.563157393571142,71.8699671303102,Spirulina
233.01557735830303,42.38064298899512,15.444024481877493,26.47351291492051,84.01584667212423,Spirulina
268.3805487625825,36.20967922556087,29.602757975912446,33.31833686965413,77.53147168810057,Spirulina
328.1323365878769,32.034294824365574,21.697999970090677,30.16829311793591,70.58166407236345,Spirulina
445.404429776748,13.479470396456406,20.866781831348536,31.821791714951996,70.77799094370862,Anabaena
458.21917497690305,26.338128522827947,9.148872382394625,17.02872946340598,86.7554786419252,Chlorella
202.0856391593572,24.90754068049256,27.0481939576161,38.78726775441968,47.74944584979217,Nannochloropsis
353.2241907732697,20.39015135041305,15.68724219801538,35.96229584607562,30.066725651771243,Nannochloropsis
325.2233009446337,38.936804547543396,9.055835144561984,35.12725796239157,46.317273563891916,Scenedesmus
266.63234314121905,29.835029403150834,5.315187999393976,35.57459512604419,43.07348277760464,Scenedesmus
235.95961020010483,13.241848636305917,18.993892090959562,38.31776270331903,69.7100751068399,Dunaliella
301.2845514210884,18.80732807799245,18.18499055306691,28.60634915284244,68.02269598593173,Anabaena
482.87291117375577,37.33035054638384,22.983840559228963,20.00705044669065,65.60768296228343,Chlorella
296.96087960622657,13.045234379612008,27.256451325445052,30.41959019631353,30.974606592567223,Dunaliella
355.63718652300986,44.04827656195075,6.985164616075738,33.572037341698476,73.72668326703885,Spirulina
410.90568766855336,29.805861080558973,23.287412258509057,33.44793483385064,49.411824749129494,Chlamydomonas
309.08888071378817,29.22346309306592,9.685298602439556,28.036225604172003,69.90335934039786,Scenedesmus
491.5346248162882,33.6963113863807,26.4544263289291,16.711467983339453,63.3947057101292,Chlorella
488.7341884826334,42.987238637005966,25.476587846541403,24.277823460753197,50.56385552567443,Chlorella
275.53468874760927,23.912368316087722,18.51984387463861,38.01916521158393,38.07457602624646,Nannochloropsis
349.1745517677156,37.12064610236254,22.75606996558279,29.61122274393565,35.66513385962886,Chlamydomonas
290.2634929450309,32.62927855983165,12.85875282959371,28.458298581392835,79.89109998673342,Spirulina
285.4521483132403,20.681130806776853,16.779197473320366,21.721337859554836,85.10385252489348,Haematococcus pluvialis
211.06608420635985,45.14519945420632,25.54092244276179,24.211222997914472,68.98728280585797,Spirulina
382.869300193969,41.89704086427712,16.481629929330346,37.383652228829234,36.206046891629,Nannochloropsis
350.80370696865845,36.338073386337015,13.944956633136044,31.661576188170894,54.12163301329444,Chlamydomonas
215.4436253749968,44.023269163769676,17.3553111812575,34.684675668808325,73.73635200630943,Spirulina
283.5939392709834,44.6917680383921,25.70623131093046,26.358635576691377,76.78925304060408,Spirulina
472.4797657899961,38.334519068601395,13.380201184271819,30.75618048640395,37.093117337465316,Chlamydomonas
271.8685672000917,43.48053313454688,9.344039828393594,21.20959021858019,30.001843130722946,Scenedesmus
243.46846162736693,37.898858466771344,22.80035050826952,32.636520757087155,72.7282227528363,Spirulina
346.8358280832689,37.205630870412016,25.649455317702046,25.690033342583433,51.395770559172334,Botryococcus braunii
495.6951362331802,34.74445512860737,7.5159369630883335,26.063637870368638,45.268879897095616,Scenedesmus
272.6165814534501,40.10866558230565,10.996852818898617,31.233058114422043,30.773848187371527,Dunaliella
401.6406642217636,16.344204211722946,8.549299744024847,38.407015536723165,62.41796440568998,Scenedesmus
428.48588459861526,45.23483036795714,13.698535289554165,16.600158665215524,81.0690441255589,Chlorella
271.2912631977199,44.87374110980928,16.258774472635316,35.61858093367519,87.45789877635528,Spirulina
418.4649045835579,11.169891321382366,23.72065842408266,22.309577760304826,63.94469703679735,Chlorella
310.33493981577595,43.03267002259051,21.278689622041853,26.097986362659448,60.86767966439365,Spirulina
389.69174917807385,15.154794698937808,20.52321418696078,15.547833219375224,35.10338312935447,Anabaena
390.0589132282684,23.404754170365678,13.80937366524136,22.526151945857826,62.93236809255598,Chlamydomonas
360.73240522242753,39.74033025166431,26.036188827119,27.565781065753264,52.79874473792368,Botryococcus braunii
227.0869310163225,16.430395841932327,16.782179184954114,16.404401933685975,66.42811685301461,Anabaena
450.5907486767714,42.718680964762484,29.477623450378864,27.27739323457913,53.3235808725928,Botryococcus braunii
296.23401949152077,43.28536711830968,20.85355345739342,38.17776572146069,44.417947407022005,Nannochloropsis
255.95555311995628,30.298709350433448,8.156618539112568,17.63483045269513,35.69791651370259,Scenedesmus
212.23254246642918,10.255434868673344,21.90443905188585,34.11101820188761,48.89510667533374,Dunaliella
377.26788295647253,21.48152532699651,13.127600385792475,25.241776334399816,35.798690057265134,Chlamydomonas
403.2693085526847,34.67707673502969,22.158179917152435,31.37934286310845,40.613817049439035,Chlamydomonas
204.97634867835686,49.24744712109694,6.7410287040601435,21.505914949630736,89.24016951477276,Spirulina
353.6279174897843,35.272541080666734,9.372035929398985,18.987306563533956,56.64621341439712,Scenedesmus
267.94873255938137,20.39214324256639,26.393431472644657,19.01156535678066,61.91230599030099,Botryococcus braunii
393.55183712283497,35.360228123984456,10.679488925587872,16.762298641078615,82.41711172423292,Spirulina
252.30992870149743,31.599415188634218,25.9260281310735,19.641167622531075,89.73413402944126,Spirulina
407.2813214307398,41.19381580604575,11.98190221136026,31.605484624724205,64.96286696068088,Spirulina
316.0206038901612,14.279225553078337,21.072047751467693,37.042265296087706,78.74842926265029,Anabaena
481.01899662102034,40.44111610008112,22.353764337745776,35.353142139779045,49.61646146020051,Nannochloropsis
241.25628324379798,31.650663147044412,17.816368828626324,32.12835774686211,48.34463744683747,Dunaliella
302.31990531507756,48.51968015435978,12.632766917418282,17.760796585277568,54.16222325967361,Euglena
234.04205637217672,23.674886641547445,10.316109409277402,22.229686157398746,70.35043576041895,Chlamydomonas
477.4080854835688,35.304875725357924,5.829733864060655,22.745171883061722,70.93150135530593,Chlorella
463.2018060142943,47.2811242204007,12.598660031018095,21.24892365994053,48.91436607896705,Chlorella
277.38248831454666,14.10038911962717,21.329069763282074,27.875141492743076,37.99259544819772,Anabaena
397.99521381025374,47.48913948945805,28.457620461212066,28.388845371991813,67.94377538793051,Spirulina
445.16666006036473,37.51542889203253,26.7801120565763,23.922149379277755,37.69955173132587,Chlorella
366.56024347983873,12.713482364206875,24.151619413382566,23.844728968410898,64.7095504937598,Anabaena
358.89517350680194,22.03854267787265,24.711183581332467,35.713889947652035,71.60532768337853,Chlamydomonas
272.55568727013554,38.32688354581126,21.624622586899882,34.73232120799214,72.0366897836671,Spirulina
227.93083034176976,12.694024058750868,11.507171439150074,22.69489579201864,75.2083266395758,Anabaena
469.16472738599805,33.28681840705093,27.679875767645747,37.84471109683148,82.37156529393988,Spirulina
470.12541714899913,23.83532227811827,21.76830779764585,38.82037542506265,59.997539517887304,Chlamydomonas
389.9304371819804,34.83662071069908,19.011015774510998,23.16856355075102,73.81495137177427,Spirulina
301.70893731461024,11.829681352500515,7.774736730337027,23.86062371982637,67.1503641219502,Scenedesmus
304.76287238379825,44.86147224609505,16.176388595160635,27.64085383554897,41.19839638786095,Chlamydomonas
417.7867036610718,48.939558767095875,16.50895678004816,38.52802031334184,31.54137869216449,Nannochloropsis
469.1330779857731,48.75511421142766,26.614090238066748,36.907985828557784,47.07248314061603,Nannochloropsis
466.1259272795352,39.98607326971699,18.666205504694712,17.564199064589744,56.582022380257165,Chlorella
433.96266375728715,15.203449605225279,14.510013724260242,24.818268581785404,67.02635666571938,Chlorella
392.60949384628634,40.3305278371609,29.420008212766483,28.834279743744297,80.99755983019233,Spirulina
225.24198949851464,10.98347665835206,7.768014833157892,27.578311813788503,41.77474300236994,Scenedesmus
248.48861422838414,10.88494206115989,15.563710707798615,19.846576698422318,37.53298739390863,Anabaena
469.56625655812377,22.94440876598165,6.0506168792851325,36.47041927920387,87.80879684845965,Scenedesmus
381.928717897877,29.545727616186632,23.49760301917326,31.923519574920935,36.482673562584424,Chlamydomonas
202.75911548498888,40.816296712311726,27.951913804978766,35.94770937129509,58.70946420643135,Dunaliella
230.44146285980963,37.33181506426021,12.000933238762236,36.46910698373681,65.13382372759811,Spirulina
399.05053073241675,27.836108255069934,26.45854191997802,33.708896341643495,62.482465254446296,Botryococcus braunii
201.5184751538656,20.945066651266636,12.305455761547444,25.980265031242933,35.161929421976595,Chlamydomonas
248.2424154252496,49.884980006308446,27.76925404109788,30.263668875385612,33.42161484021716,Dunaliella
364.62013680997586,27.047252089438917,23.8490475899196,19.00913515299358,36.32900564766214,Euglena
407.56855930780796,28.05548097318702,25.122669421035965,31.841135436872694,65.13526103235675,Botryococcus braunii
395.58837785078015,16.544952847666767,5.450163890011362,19.48133139348202,62.66069325805927,Scenedesmus
267.28079283816794,41.79238194999718,29.07025892685065,32.34873976275392,44.02444752220465,Dunaliella
413.65376640426075,37.74728903125954,23.16677480175808,20.739954018849218,68.2664485107355,Chlorella
271.17472624904,18.830784511550416,12.618777384653333,17.938782503755498,79.20405012333896,Anabaena
297.6199094477803,13.295241824633708,25.734866621471173,19.132112253573936,32.49473759079562,Anabaena
423.9474215354072,37.21997208298852,12.03802996037325,15.049803380476757,59.887796612882546,Chlorella
394.88986971416443,36.18044857124541,26.8188459891532,32.96849044633825,71.35862472616142,Spirulina
454.7670231482534,20.930381079928374,7.814509760298425,33.31002622645948,45.13871562418122,Scenedesmus
397.283867690103,48.03454249001641,22.592149436519893,27.873333747831488,48.46625431758895,Chlamydomonas
370.4925810006415,16.04231567123601,18.51746191612276,19.03407002638459,66.81827417936303,Anabaena
228.10243034842773,27.293392041704077,7.4133617548860204,17.088858437767243,83.8761176066242,Scenedesmus
310.31474091783,47.74463680670395,11.047345706470974,15.478224160932175,78.59546521817396,Spirulina
279.56071030451767,26.78909267704489,5.3101009069328695,19.14370442413052,64.98781314597501,Scenedesmus
273.19689301372506,35.54103790656342,16.719199136612644,37.27138837457866,73.81330306543495,Spirulina
491.9031664257337,25.90377591851177,12.531631519000008,21.038421042542044,51.88934821246792,Chlorella
317.92931740002814,20.968608093946802,19.958937107443973,23.85678318043039,68.45793168592547,Chlamydomonas
467.613966553134,49.359105918393126,12.43094519271543,17.63363711203333,57.97089546765342,Chlorella
389.34158779917885,26.37336025260172,12.497977787674618,20.559032618704258,41.396168187453654,Chlamydomonas
438.4433910624945,45.76396814716538,23.579829968290085,27.98061426950513,72.10429643263544,Spirulina
350.79112793155764,19.198184235643446,6.203570899458836,30.193817077391316,63.38787824092932,Scenedesmus
373.07116538790774,18.52418816100333,27.572374879799682,21.133807854155275,51.51729491721548,Anabaena
347.75530814565917,11.245363315380455,26.306596859779535,16.44330398062793,84.68035140471784,Haematococcus pluvialis
258.5728963394133,36.066673015035406,21.695117080660165,24.775821728184965,31.256047069603994,Chlamydomonas
416.7356345784516,24.741053748950446,19.83053925268461,20.855084273158354,48.94638907496976,Chlorella
284.2317087322567,44.57432999358548,27.307562453491308,20.48884808074505,33.412883866658795,Botryococcus braunii
207.29478992943615,28.928396267662286,9.633254488217862,38.99657006783638,75.99163897329763,Scenedesmus
393.64168877215036,48.72773711658887,6.974229054770715,30.407512148143102,72.12644724682755,Spirulina
253.1332038221147,17.421020628124847,10.987754247738453,28.9219610793024,49.88113312417902,Anabaena
482.1375753058743,44.744926718224434,24.864456967504758,25.394377588083046,70.53977413242438,Spirulina
486.1785731007762,41.06387411166967,5.866756668162083,25.723608335753607,53.756233571756994,Scenedesmus
474.45931706613453,40.83687378576208,19.570170877087243,28.522625095952023,75.37522748534606,Spirulina
311.0476100766333,43.79132912467551,29.885937904782747,32.410745175902676,57.25101976420237,Botryococcus braunii
204.63698495866024,40.440959637719956,26.392402345938486,32.55365240454574,54.736783669899935,Dunaliella
478.4955687763176,35.048812865256615,18.036142226089737,19.29234769263624,86.08379492929805,Chlorella
328.4552444951943,15.249795107295503,6.591022732166058,27.502818801915673,45.05274599344202,Scenedesmus
489.99644571310085,11.301047179650077,25.784337859642747,25.29895237585255,37.22684039979393,Anabaena
489.08599312677586,46.83391391262747,19.974462704430266,36.76317415673461,65.07258679556749,Spirulina
455.902836640208,34.66601258082952,7.873324926489171,30.78547303045941,88.15930873705074,Spirulina
288.33466762087573,41.86149163904705,7.346432120583906,28.312601660399544,52.6703528236312,Scenedesmus
315.5293185805776,29.260894060502004,27.74067048591481,17.884866054472933,33.72220581772689,Botryococcus braunii
455.34100145505704,14.69232755849578,21.73000657345196,30.140947233085285,50.358316038574046,Anabaena
295.0766015468833,15.007431688102017,25.732169982918887,17.930097642005837,60.355899259173505,Anabaena
250.84782400582776,37.422611489158854,26.97447250705668,23.4301643891438,39.71538039793282,Botryococcus braunii
367.0403787375051,27.212235795978508,19.294308801208054,18.571049120358296,69.48613308338952,Euglena
480.8464322482343,18.02098906801347,17.936158793876032,32.301841175609226,89.86496334061204,Haematococcus pluvialis
408.8089390024919,29.663781869657477,15.760685258024754,20.156302845903816,57.104368558886634,Chlorella
371.01835102680946,12.568357483005364,12.923664694777983,24.79648432970065,51.283713403812754,Anabaena
229.15294813123057,33.27885607657595,15.864899021467794,37.39186944046946,54.042250010068,Dunaliella
384.5021680097509,20.75973617740391,24.34699139325391,20.10790958497426,36.908770703712065,Chlamydomonas
497.01615503127897,41.90236402548753,20.04808577537829,27.69512659896948,82.99641608557343,Spirulina
242.02520457095721,22.41447835694295,27.31308224887115,25.48179152915055,54.889539331281114,Botryococcus braunii
355.49889570912103,28.20880596327205,16.08450035947969,15.453101026143244,53.236464685490475,Euglena
463.21192157838664,10.464821596324025,20.17723946796885,34.81895283932032,69.58141637582847,Anabaena
422.23058532626135,12.897875511782356,20.78268882729972,16.726147657864992,56.52200525586741,Chlorella
409.1047222985804,25.699742256267392,19.79242905765814,26.85637552442384,68.89400812847077,Chlamydomonas
410.74522519613276,29.19755338868494,22.56584432713791,29.016957373473748,33.68677740784725,Chlamydomonas
307.84734536592657,34.00082192477215,10.935836709370157,30.710661415364676,78.82340062333364,Spirulina
288.077553279348,21.66650314837213,17.809094438644767,32.21579073269689,86.43023717276415,Dunaliella
442.80834664355405,37.7992754450617,7.605620070208692,21.331809588067877,68.92592316956316,Chlorella
443.0340184037542,44.40489588756818,14.612783191120315,15.249469416461235,87.27395573152864,Chlorella
460.1216955740311,41.194039555733994,17.19167671553161,33.086091558872795,39.0859388621978,Chlamydomonas
473.9721657669414,11.584753013934286,21.305606488636812,28.391414983689465,58.64497136882122,Anabaena
353.40271965828134,29.220277890313156,28.763276314655087,35.90294258018122,66.10840403672684,Botryococcus braunii
350.45488840615985,14.197207136726995,20.016276663708897,35.53470907251736,64.9041988452712,Anabaena
439.4885536900325,19.681800634501098,23.589847904413993,36.08315419469708,54.087706745342594,Anabaena
394.98917923332954,49.46650373068586,17.656651487380067,27.127366499488502,50.28506456197569,Chlamydomonas
410.590063177311,15.69982171606053,20.85260078440828,23.34070989592164,37.609441353025126,Chlorella
438.73780083083034,29.955526138054243,6.773305403344336,34.78895506478425,53.50454703373669,Scenedesmus
467.00160254526986,34.72622937272476,11.359789521046174,26.282352825731373,39.759648906329105,Chlamydomonas
301.39854705546077,38.098598821764156,14.046327330128467,19.586054910085863,74.0619405895331,Spirulina
312.67488579198323,32.385947339476566,16.81233387516284,36.37435048903686,42.529856129675395,Nannochloropsis
228.1945819522607,10.390833896767347,6.141218637559593,37.06399691930868,33.51391831707203,Scenedesmus
373.48404229885216,23.058452329759675,8.500602438832942,26.657743903504254,63.14196826903406,Scenedesmus
210.78268213902263,30.708465735388458,11.920357694782645,16.892493182744687,65.7137839631641,Spirulina
339.67940543973805,13.514659965793335,29.288317272526267,24.69565224792328,82.31478367683033,Haematococcus pluvialis
362.79339041227297,24.025077248367232,13.283675177576269,35.08844148656509,64.61889674506091,Chlamydomonas
285.96237563848536,11.328124351654662,17.051026452802063,37.54435071365572,50.72885122340674,Dunaliella
377.24997817070323,13.14313988620083,9.902442818459823,20.086818562439895,78.18071289157923,Scenedesmus
209.15007498171482,25.87693104806384,20.269501776894206,16.674340300631787,62.41673359124526,Euglena
211.20445662476433,15.308630161722414,12.017080387899359,36.93376132832097,34.7568170778715,Nannochloropsis
446.78016819789747,32.70163393046232,10.174814460960668,24.735123474471884,63.951033618794796,Chlorella
308.05719242337886,37.578598765490625,17.914315711149477,28.54402410668908,84.48111272529974,Spirulina
